College Code,College Name,Branch Code,Branch Name,Community,Cutoff marks
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,SCA,171
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,ST,168.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),OC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),BC,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),BCM,188
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),MBC,185
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),SC,169
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),SCA,161
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MF,MECHANICAL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),OC,182
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BC,178.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),BCM,179.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),MBC,176.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SC,152.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),SCA,109.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MS,MECHANICAL ENGINEERING (SANDWICH) (SS),ST,158
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,OC,188.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,BC,180
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,BCM,174.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,MBC,177.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,SC,165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,SCA,139
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MT,METALLURGICAL ENGINEERING,ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),OC,183
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),BC,175.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),BCM,174
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),MBC,172
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),SC,144
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),SCA,115
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MY,METALLURGICAL ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),OC,185.3333333
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),BC,179
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),BCM,180.33
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),MBC,180.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),SC,157.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),SCA,146.575
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PN,PRODUCTION ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PR,PRODUCTION ENGINEERING,OC,188.5
